Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Region,City,Customer_Type,Payment_Mode,Profit
ORD103318,2024-06-26,Bed Frame,Furniture,1.0,42943.16,0.0,42943.16,Central,Raipur,Corporate,Net Banking,9951.88
ORD104049,2023-08-26,Bookshelf,Furniture,2.0,13911.1,0.25,20866.65,South,Bengaluru,Corporate,EMI,2397.48
ORD106741,2023-10-15,Laptop,Electronics,3.0,69760.79,0.1,188354.13,South,Hyderabad,Regular,Credit Card,21363.83
ORD105904,2023-05-25,Snacks Combo,Groceries,7.0,362.36,0.05,2409.69,West,Pune,Corporate,UPI,416.06
ORD109534,2024-05-27,Cooking Oil,Groceries,7.0,361.99,0.25,1900.45,Central,Bhopal,Corporate,UPI,-90.04
ORD105024,2023-06-15,Bed Frame,Furniture,3.0,47860.96,0.0,143582.88,North,Lucknow,Regular,Debit Card,
ORD107779,2024-05-17,Bed Frame,Furniture,3.0,27294.85,0.1,73696.09,North,Jaipur,Corporate,Cash,
ORD105265,2023-09-22,Notebook Set,Stationery,15.0,324.58,0.2,3894.96,West,Mumbai,Premium,Debit Card,1029.6
ORD104884,2024-08-19,Smart Watch,Electronics,3.0,9627.97,0.15,24551.32,East,Bhubaneswar,Corporate,UPI,1600.94
ORD103906,2023-11-18,Coffee Pack,Groceries,2.0,486.71,0.0,973.42,West,Surat,Corporate,Cash,84.02
ORD103895,2023-01-19,Sneakers,Clothing,6.0,4270.04,0.05,24339.23,Central,Bhopal,Premium,UPI,7985.81
ORD101840,2024-06-05,Formal Shirt,Clothing,6.0,2570.75,0.0,15424.5,West,Mumbai,Corporate,Cash,6749.54
ORD101996,2024-02-02,Laptop,Electronics,2.0,85298.71,0.0,170597.42,North,Delhi,Regular,UPI,11233.94
ORD102400,2024-10-03,Coffee Pack,Groceries,9.0,1123.21,0.0,10108.89,North,Jaipur,Premium,Debit Card,441.01
ORD104378,2024-11-09,Office Chair,Furniture,1.0,6032.82,0.2,4826.26,Central,Bhopal,Regular,UPI,323.78
ORD103460,2023-10-26,Bed Frame,Furniture,1.0,30505.81,0.0,30505.81,East,Patna,Premium,Cash,6179.56
ORD104234,2023-10-31,Office Chair,Furniture,2.0,16685.41,0.0,33370.82,Central,Bhopal,Regular,Credit Card,7924.77
ORD105580,2024-06-18,Bed Frame,Furniture,3.0,12387.74,0.1,33446.9,South,Hyderabad,Corporate,UPI,7483.27
ORD100801,2023-09-13,Laptop,Electronics,3.0,59835.91,0.0,179507.73,West,Surat,Regular,Credit Card,34607.56
ORD106307,2023-09-01,Snacks Combo,Groceries,12.0,242.86,0.15,2477.17,West,Surat,Regular,UPI,107.57
ORD105841,2024-10-28,Snacks Combo,Groceries,6.0,526.5,0.1,2843.1,South,Chennai,Regular,Cash,245.85
ORD101406,2023-06-03,Smart Watch,Electronics,1.0,18519.7,0.0,18519.7,South,Kochi,Regular,Net Banking,169.93
ORD107175,2024-10-31,Headphones,Electronics,2.0,8590.18,0.25,12885.27,North,Delhi,Regular,Cash,1851.2
ORD100070,2024-03-19,Jeans,Clothing,1.0,2158.58,0.05,2050.65,South,Bengaluru,New,Net Banking,745.09
ORD107064,2024-03-01,Laptop,Electronics,2.0,82654.64,0.1,148778.35,North,Lucknow,Regular,Credit Card,4697.23
ORD102760,2024-03-27,T-Shirt,Clothing,4.0,1035.07,0.15,3519.24,North,Chandigarh,Premium,Debit Card,1020.11
ORD104263,2023-08-09,Study Table,Furniture,3.0,16700.84,0.25,37576.89,West,,New,UPI,4991.29
ORD101587,2023-01-26,Notebook Set,Stationery,9.0,122.38,0.0,1101.42,West,Mumbai,Corporate,UPI,155.28
ORD109103,2023-10-25,Jeans,Clothing,4.0,3247.01,0.1,11689.24,East,Guwahati,Premium,Net Banking,3504.8
ORD109196,2023-05-14,Smart Watch,Electronics,1.0,19771.85,0.0,19771.85,West,Surat,Corporate,Cash,1658.13
ORD101075,2024-10-18,Jeans,Clothing,6.0,2989.36,,17936.16,West,Mumbai,Regular,Net Banking,4500.49
ORD106450,2023-02-15,Tablet,Electronics,3.0,28097.97,0.05,80079.21,East,Kolkata,Regular,UPI,5471.6
ORD106112,2023-03-30,Jeans,Clothing,1.0,2203.89,0.0,2203.89,East,Kolkata,Regular,UPI,673.02
ORD103910,2023-03-13,Printer Paper,Stationery,15.0,434.63,0.05,6193.48,East,Patna,New,UPI,1630.93
ORD109182,2024-12-17,Office Chair,Furniture,2.0,15650.29,0.0,31300.58,East,Guwahati,Regular,Debit Card,8570.85
ORD102604,2024-04-05,Formal Shirt,Clothing,2.0,1862.5,0.0,3725.0,North,Delhi,New,Cash,1076.42
ORD107801,2024-10-28,T-Shirt,Clothing,3.0,1512.11,0.0,4536.33,South,Bengaluru,Premium,Credit Card,1281.54
ORD101580,2023-05-10,Sneakers,Clothing,4.0,8686.95,0.0,34747.8,North,Lucknow,Regular,Credit Card,12048.56
ORD106863,2023-11-04,Smart Watch,Electronics,1.0,21178.81,0.1,19060.93,South,Bengaluru,Regular,Net Banking,1868.9
ORD105290,2024-07-02,Study Table,Furniture,1.0,6264.15,0.05,5950.94,South,Kochi,Regular,Debit Card,1117.79
ORD106712,2024-12-28,Sofa,Furniture,3.0,14608.99,0.1,39444.27,West,Pune,Corporate,Cash,6420.8
ORD100410,2024-06-29,Laptop,Electronics,2.0,84086.78,0.2,134538.85,North,Lucknow,Regular,UPI,7884.17
ORD106569,2023-11-11,Smart Watch,Electronics,3.0,11889.0,0.1,32100.3,West,Surat,Regular,Credit Card,-601.61
ORD103920,2024-04-27,Sneakers,Clothing,4.0,7029.46,0.05,26711.95,South,Kochi,Premium,UPI,8557.03
ORD105762,2023-07-29,Smart Watch,Electronics,2.0,17624.91,0.15,29962.35,Central,Raipur,Corporate,Net Banking,1583.92
ORD108607,2023-07-24,Bookshelf,Furniture,1.0,2631.21,0.2,2104.97,South,Chennai,Regular,Debit Card,291.1
ORD108745,2023-12-13,Bed Frame,Furniture,1.0,30574.2,0.0,30574.2,East,Guwahati,Regular,UPI,4638.48
ORD103092,2024-02-10,Bed Frame,Furniture,1.0,11538.81,0.05,10961.87,East,Patna,Corporate,UPI,1989.87
ORD102727,2023-05-04,Tablet,Electronics,1.0,12361.39,0.0,12361.39,North,Jaipur,Regular,Debit Card,2151.95
ORD100478,2024-01-05,Laptop,Electronics,2.0,62056.98,,124113.96,West,Ahmedabad,Regular,Credit Card,13350.24
ORD101330,2023-10-30,Bookshelf,Furniture,2.0,5372.98,0.05,10208.66,North,Chandigarh,Regular,Cash,1314.02
ORD102284,2024-09-14,Snacks Combo,Groceries,2.0,173.0,0.25,259.5,North,Delhi,New,Cash,-15.84
ORD109759,2024-01-09,Printer Paper,Stationery,15.0,232.88,0.0,3493.2,South,Kochi,Premium,UPI,907.65
ORD104703,2024-03-16,Formal Shirt,Clothing,3.0,2751.37,,7841.4,East,Patna,New,EMI,2982.58
ORD101778,2024-03-23,Smart Watch,Electronics,3.0,14376.59,0.25,32347.33,South,Bengaluru,Regular,EMI,-1486.46
ORD106274,2024-11-10,Notebook Set,Stationery,7.0,258.56,0.2,1447.94,South,Chennai,Regular,Credit Card,186.06
ORD100752,2023-06-03,Tablet,Electronics,1.0,22150.58,0.05,21043.05,West,Pune,New,Debit Card,3033.71
ORD105961,2024-12-25,Smart Watch,Electronics,2.0,6627.21,0.0,13254.42,East,Guwahati,New,UPI,2415.88
ORD104193,2023-12-03,Coffee Pack,Groceries,10.0,824.21,0.15,7005.78,South,Kochi,Regular,Net Banking,294.14
ORD107350,2024-11-03,Snacks Combo,Groceries,1.0,228.54,0.0,228.54,West,Ahmedabad,Premium,Debit Card,27.95
ORD108965,2023-05-05,Pen Pack,Stationery,9.0,344.22,0.2,2478.38,East,Bhubaneswar,Regular,Debit Card,365.68
ORD109583,2023-11-15,Notebook Set,Stationery,3.0,440.16,0.25,990.36,West,Pune,Corporate,Cash,137.23
ORD108211,2023-12-16,Cooking Oil,Groceries,9.0,695.06,0.05,5942.76,South,Kochi,Premium,Net Banking,411.76
ORD104076,2023-11-10,Laptop,Electronics,1.0,42592.2,0.05,40462.59,North,Jaipur,New,UPI,1223.84
ORD107963,2023-01-21,Sneakers,Clothing,1.0,7376.54,0.0,7376.54,South,Hyderabad,New,Credit Card,2695.61
ORD107524,2023-03-21,Bookshelf,Furniture,3.0,5256.78,0.2,12616.27,North,Lucknow,Regular,UPI,1029.26
ORD100469,2023-02-28,Smart Watch,Electronics,2.0,13681.95,0.0,27363.9,North,Delhi,Premium,EMI,4582.72
ORD101546,2024-11-10,Sneakers,Clothing,1.0,7797.13,0.0,7797.13,East,Kolkata,Regular,EMI,3199.33
ORD107999,2023-04-27,Tablet,Electronics,2.0,39069.39,0.15,66417.96,South,Hyderabad,Corporate,UPI,734.57
ORD102684,2023-11-03,Notebook Set,Stationery,9.0,698.5,0.1,5657.85,Central,Raipur,New,Credit Card,1239.3
ORD107389,2024-10-03,Office Chair,Furniture,1.0,14387.05,,13667.7,North,Jaipur,Regular,Debit Card,2795.53
ORD106364,2024-06-11,Office Chair,Furniture,1.0,7938.79,0.05,7541.85,East,Kolkata,Premium,Debit Card,1766.21
ORD101026,2024-08-01,Smartphone,Electronics,3.0,66491.67,0.0,199475.01,Central,Indore,Regular,Cash,17083.83
ORD105885,2023-11-24,Tablet,Electronics,1.0,41114.77,,37003.29,West,Pune,Regular,UPI,4521.42
ORD109282,2023-05-21,Bluetooth Speaker,Electronics,2.0,2899.53,0.1,5219.15,South,Chennai,Regular,Debit Card,148.26
ORD106241,2024-04-08,Rice Bag,Groceries,2.0,1509.69,0.0,3019.38,North,Delhi,Regular,Cash,54.26
ORD102355,2023-05-27,Bookshelf,Furniture,1.0,8123.04,0.15,6904.58,East,Patna,Regular,UPI,1209.42
ORD109567,2023-07-25,Bluetooth Speaker,Electronics,1.0,8288.46,0.05,7874.04,East,Bhubaneswar,New,Debit Card,521.33
ORD103814,2024-01-24,T-Shirt,Clothing,1.0,1551.36,0.15,1318.66,North,Chandigarh,New,EMI,469.7
ORD100774,2023-12-24,Tea Pack,Groceries,14.0,452.02,0.3,4429.8,North,Lucknow,Regular,Credit Card,-292.35
ORD106753,2023-11-09,Sneakers,Clothing,5.0,6049.36,0.2,24197.44,Central,Indore,Regular,EMI,6524.41
ORD108920,2024-04-14,Notebook Set,Stationery,11.0,768.07,0.0,8448.77,East,Kolkata,New,UPI,1863.19
ORD109946,2024-08-16,Bookshelf,Furniture,2.0,7577.02,0.0,15154.04,North,Delhi,Regular,Credit Card,2716.55
ORD108455,2024-08-01,Printer Paper,Stationery,5.0,404.0,0.0,2020.0,North,Chandigarh,Regular,Debit Card,559.61
ORD100642,2024-05-18,Printer Paper,Stationery,8.0,996.97,0.3,5583.03,South,Kochi,New,UPI,846.54
ORD104353,2023-10-13,Formal Shirt,Clothing,3.0,1363.44,0.0,4090.32,West,Ahmedabad,Premium,Credit Card,1089.32
ORD108777,2023-09-06,Notebook Set,Stationery,2.0,415.22,0.05,788.92,North,Lucknow,New,Debit Card,217.55
ORD108738,2023-11-01,Tablet,Electronics,3.0,21732.43,0.1,58677.56,South,Hyderabad,Regular,UPI,8037.08
ORD103746,2023-06-10,Backpack,Stationery,4.0,2165.78,0.15,7363.65,Central,Indore,New,UPI,1600.07
ORD107088,2023-10-30,Bluetooth Speaker,Electronics,3.0,2593.59,0.3,5446.54,North,Chandigarh,New,UPI,76.95
ORD108637,2024-04-19,Laptop,Electronics,3.0,35403.33,0.15,90278.49,South,Hyderabad,New,Debit Card,2778.7
ORD101109,2023-12-24,Art Kit,Stationery,9.0,1108.97,0.1,8982.66,West,Surat,Regular,Credit Card,1773.19
ORD104133,2024-09-12,Tea Pack,Groceries,3.0,384.49,0.0,1153.47,West,Mumbai,Corporate,Cash,133.59
ORD106649,2024-03-07,Formal Shirt,Clothing,3.0,1345.64,0.0,4036.92,South,Chennai,Corporate,Cash,1658.27
ORD101421,2024-05-02,Art Kit,Stationery,5.0,1050.73,0.0,5253.65,Central,Bhopal,New,UPI,1609.32
ORD105144,2024-10-12,Formal Shirt,Clothing,3.0,903.09,0.05,2573.81,West,Pune,Regular,UPI,777.52
ORD104103,2023-11-20,Smart Watch,Electronics,3.0,12788.7,0.1,34529.49,East,Bhubaneswar,Regular,UPI,2040.7
ORD106367,2023-10-25,Notebook Set,Stationery,14.0,236.75,0.15,2817.32,South,Chennai,Regular,UPI,342.01
ORD105376,2023-10-22,Cooking Oil,Groceries,13.0,731.87,0.05,9038.59,South,Chennai,Regular,UPI,-473.58
ORD108208,2024-01-20,Study Table,Furniture,1.0,20055.1,0.0,20055.1,West,Ahmedabad,New,Debit Card,4288.04
ORD108243,2023-09-02,Formal Shirt,Clothing,3.0,2781.93,0.05,7928.5,West,Surat,Premium,Debit Card,2454.55
ORD108024,2023-07-11,Smart Watch,Electronics,2.0,4144.45,0.15,7045.56,East,Kolkata,Premium,UPI,58.07
ORD101681,2023-11-09,Art Kit,Stationery,4.0,1753.17,0.2,5610.14,South,Hyderabad,Corporate,Debit Card,640.17
ORD109685,2023-01-28,Rice Bag,Groceries,4.0,951.58,0.0,3806.32,South,Kochi,Corporate,Credit Card,-1.68
ORD100634,2023-06-11,Sofa,Furniture,1.0,15414.22,0.2,12331.38,Central,Nagpur,Regular,UPI,2224.44
ORD102570,2023-07-06,Art Kit,Stationery,14.0,2448.67,0.0,34281.38,West,Mumbai,Premium,UPI,7450.59
ORD106915,2024-09-27,Bluetooth Speaker,Electronics,3.0,11838.18,0.2,28411.63,North,Lucknow,Regular,Cash,860.48
ORD106796,2023-10-03,Headphones,Electronics,3.0,6816.92,0.05,19428.22,North,Chandigarh,Regular,EMI,3103.08
ORD102167,2023-09-20,Bookshelf,Furniture,3.0,10756.23,0.1,29041.82,North,Chandigarh,Corporate,Credit Card,4491.03
ORD100364,2024-11-11,Printer Paper,Stationery,7.0,1100.19,0.1,6931.2,Central,Nagpur,Regular,Cash,1311.72
ORD106959,2023-12-08,Study Table,Furniture,2.0,17786.47,0.2,28458.35,North,Delhi,Regular,EMI,5685.59
ORD102826,2023-06-13,Notebook Set,Stationery,6.0,260.66,0.15,1329.37,Central,Raipur,Regular,UPI,230.17
ORD105372,2023-08-09,Coffee Pack,Groceries,10.0,223.46,0.0,2234.6,North,Chandigarh,New,EMI,24.6
ORD106427,2023-09-27,Backpack,Stationery,1.0,3855.66,0.05,3662.88,North,Delhi,Regular,Credit Card,993.78
ORD108662,2024-01-10,Headphones,Electronics,3.0,5309.18,0.05,15131.16,West,Pune,Premium,Credit Card,1721.11
ORD107384,2024-11-22,Sneakers,Clothing,3.0,3719.46,0.05,10600.46,West,Pune,Regular,Cash,3613.27
ORD103725,2023-06-18,Laptop,Electronics,1.0,65405.84,0.1,58865.26,North,Jaipur,Premium,UPI,5886.21
ORD106259,2024-11-11,Coffee Pack,Groceries,15.0,785.16,0.2,9421.92,North,Lucknow,Regular,Cash,-555.73
ORD105435,2024-12-01,Jacket,Clothing,4.0,2926.78,0.05,11121.76,South,Kochi,Regular,UPI,3203.39
ORD106876,2023-09-17,Bookshelf,Furniture,1.0,6834.06,0.0,6834.06,Central,Nagpur,Premium,EMI,
ORD101173,2023-07-24,Bed Frame,Furniture,3.0,24296.0,0.2,58310.4,South,Hyderabad,Regular,Credit Card,12839.75
ORD104182,2024-03-04,Sofa,Furniture,3.0,16791.74,0.15,42818.94,East,Bhubaneswar,Corporate,UPI,6092.24
ORD104342,2023-08-13,Bed Frame,Furniture,2.0,9164.81,0.15,15580.18,East,Bhubaneswar,Premium,Cash,2382.75
ORD104662,2023-11-02,Sneakers,Clothing,2.0,7124.22,0.15,12111.17,Central,Bhopal,Premium,Credit Card,3094.65
ORD102577,2024-04-22,Study Table,Furniture,1.0,20249.08,0.2,16199.26,West,,Premium,Cash,2205.4
ORD101990,2024-08-23,Art Kit,Stationery,3.0,427.08,0.2,1024.99,West,Ahmedabad,Regular,Debit Card,103.71
ORD107171,2023-12-10,Printer Paper,Stationery,2.0,718.6,0.15,1221.62,Central,Nagpur,Regular,UPI,304.48
ORD103275,2023-06-07,Office Chair,Furniture,3.0,7370.17,0.25,16582.88,South,Hyderabad,New,UPI,2989.51
ORD105275,2024-05-04,Sneakers,Clothing,1.0,2665.55,0.0,2665.55,West,Surat,New,Cash,772.4
ORD104185,2023-04-17,Smartphone,Electronics,1.0,58739.8,0.0,58739.8,West,Ahmedabad,Regular,Credit Card,5607.21
ORD103602,2023-08-03,Sneakers,Clothing,,1594.64,0.0,3189.28,South,Kochi,Regular,Net Banking,1223.62
ORD102629,2023-10-20,Rice Bag,Groceries,12.0,468.51,0.25,4216.59,Central,Bhopal,Premium,Debit Card,41.97
ORD108015,2024-09-14,Snacks Combo,Groceries,11.0,227.57,0.05,2378.11,North,Delhi,Premium,UPI,91.82
ORD101411,2024-04-26,Smartphone,Electronics,1.0,10188.45,0.0,10188.45,North,Lucknow,New,Net Banking,1357.54
ORD104951,2023-08-20,Bookshelf,Furniture,3.0,2551.17,0.1,6888.16,West,Mumbai,Premium,Debit Card,930.57
ORD108441,2023-03-16,Jeans,Clothing,2.0,2902.28,0.0,5804.56,South,Bengaluru,Regular,Net Banking,2519.53
ORD108654,2024-03-12,Smartphone,Electronics,3.0,34197.74,0.15,87204.24,East,Guwahati,New,UPI,2042.9
ORD107434,2023-06-11,Tea Pack,Groceries,15.0,733.77,0.1,9905.9,West,Mumbai,Regular,UPI,981.17
ORD106943,2023-05-21,Jacket,Clothing,5.0,2591.23,0.2,10364.92,South,Chennai,,EMI,3033.15
ORD107526,2024-08-09,Headphones,Electronics,2.0,1966.13,0.25,2949.2,East,Bhubaneswar,New,UPI,106.1
ORD100816,2023-10-28,Notebook Set,Stationery,13.0,659.78,0.05,8148.28,West,Surat,Premium,Debit Card,2192.05
ORD102405,2023-12-08,Sofa,Furniture,1.0,38019.98,0.1,34217.98,South,Hyderabad,Premium,UPI,6107.12
ORD105639,2023-02-18,Headphones,Electronics,3.0,5246.59,0.1,14165.79,North,Delhi,Premium,EMI,878.93
ORD101041,2024-04-07,Tea Pack,Groceries,2.0,405.59,,689.5,Central,Bhopal,New,UPI,12.27
ORD103964,2023-08-02,Sofa,Furniture,3.0,38754.54,0.0,116263.62,North,Jaipur,Corporate,UPI,22669.11
ORD102132,2024-07-15,Backpack,Stationery,5.0,3195.79,0.0,15978.95,North,Delhi,Regular,Credit Card,4283.12
ORD101798,2024-05-20,Smart Watch,Electronics,3.0,5965.96,0.25,13423.41,South,Bengaluru,Premium,EMI,1642.56
ORD103091,2024-11-23,Bookshelf,Furniture,2.0,6400.11,0.0,12800.22,West,Mumbai,New,Net Banking,3810.02
ORD104302,2023-05-01,Cooking Oil,Groceries,12.0,426.3,0.2,4092.48,Central,,New,Credit Card,666.65
ORD104693,2023-01-29,Backpack,Stationery,7.0,3469.7,0.0,24287.9,West,Surat,Premium,UPI,3921.39
ORD103123,2024-09-07,Jeans,Clothing,6.0,2718.35,0.1,14679.09,East,Kolkata,Premium,UPI,5470.73
ORD105172,2023-12-06,T-Shirt,Clothing,2.0,713.28,0.0,1426.56,Central,Indore,New,UPI,487.1
ORD104343,2023-12-27,Jeans,Clothing,1.0,3057.54,0.2,2446.03,South,Bengaluru,Regular,UPI,521.03
ORD100123,2024-10-23,Cooking Oil,Groceries,6.0,473.74,0.15,2416.07,North,Delhi,New,EMI,-99.51
ORD100180,2023-11-22,Jacket,Clothing,4.0,4264.22,0.0,17056.88,South,Chennai,Premium,Credit Card,6383.56
ORD109364,2024-03-02,Smartphone,Electronics,2.0,46760.1,0.1,84168.18,North,Delhi,Regular,UPI,13308.27
ORD108450,2023-04-05,Bluetooth Speaker,Electronics,3.0,1589.05,0.05,4528.79,East,Bhubaneswar,Premium,Cash,406.14
ORD107151,2024-11-20,Sneakers,Clothing,4.0,1485.37,0.1,5347.33,West,Pune,Regular,EMI,1214.7
ORD104011,2023-05-26,Sofa,Furniture,1.0,33539.59,0.05,31862.61,North,Lucknow,Regular,UPI,7126.12
ORD105134,2024-06-06,Smartphone,Electronics,2.0,64755.72,0.2,103609.15,South,Hyderabad,Regular,UPI,-7944.62
ORD101158,2024-01-03,Pen Pack,Stationery,4.0,65.1,0.25,195.3,Central,Raipur,Corporate,UPI,27.07
ORD100238,2024-02-20,T-Shirt,Clothing,1.0,440.0,0.2,352.0,East,Patna,Regular,UPI,137.21
ORD101533,2024-08-19,Art Kit,Stationery,7.0,1850.2,0.1,11656.26,West,Surat,Regular,UPI,2642.76
ORD107082,2023-12-26,Printer Paper,Stationery,15.0,1076.7,0.1,14535.45,North,Delhi,New,Debit Card,3735.65
ORD106487,2023-04-21,Snacks Combo,Groceries,2.0,625.1,0.0,1250.2,West,Mumbai,Regular,Cash,-6.88
ORD109224,2023-09-29,Study Table,Furniture,2.0,21169.65,0.1,38105.37,West,Mumbai,New,Credit Card,1326.92
ORD101536,2024-08-20,Laptop,Electronics,3.0,45298.25,0.0,135894.75,North,Jaipur,Regular,UPI,14298.49
ORD109052,2024-01-17,Formal Shirt,Clothing,3.0,2439.54,0.0,7318.62,Central,Indore,Regular,UPI,2731.27
ORD103942,2023-03-08,Bookshelf,Furniture,3.0,3847.63,0.0,11542.89,North,Chandigarh,New,Debit Card,2004.1
ORD102606,2024-06-12,Coffee Pack,Groceries,4.0,1382.76,0.0,5531.04,East,Kolkata,New,UPI,654.38
ORD103888,2024-05-29,Smart Watch,Electronics,1.0,15565.0,0.0,15565.0,North,Jaipur,Corporate,Net Banking,3166.95
ORD109752,2024-03-28,Formal Shirt,Clothing,2.0,1203.47,0.2,1925.55,North,Lucknow,Regular,Credit Card,610.11
ORD107664,2024-07-08,Rice Bag,Groceries,6.0,1382.23,0.15,7049.37,South,Kochi,Regular,Cash,221.4
ORD102178,2023-09-20,Jeans,Clothing,4.0,3427.26,0.1,12338.14,West,Pune,Corporate,Debit Card,4118.21
ORD108199,2023-11-21,Jacket,Clothing,6.0,1257.75,0.0,7546.5,West,Pune,New,Debit Card,2735.28
ORD102352,2023-08-26,Coffee Pack,Groceries,6.0,389.18,0.2,1868.06,East,Kolkata,Premium,Cash,-163.06
ORD108162,2024-02-12,Sofa,Furniture,1.0,21878.18,0.0,21878.18,South,Hyderabad,Regular,UPI,3525.59
ORD109138,2023-11-01,Formal Shirt,Clothing,2.0,2743.84,0.05,5213.3,West,Surat,New,Cash,1768.67
ORD106461,2023-10-26,Smart Watch,Electronics,3.0,13079.44,0.3,27466.82,North,Chandigarh,Regular,Debit Card,1904.38
ORD102135,2023-12-31,T-Shirt,Clothing,5.0,702.23,0.0,3511.15,South,Chennai,Regular,Credit Card,1376.25
ORD101481,2024-10-11,Tablet,Electronics,1.0,36022.8,0.2,28818.24,West,Surat,Regular,UPI,617.76
ORD102794,2023-05-01,Jacket,Clothing,4.0,3592.09,0.1,12931.52,North,Chandigarh,Regular,UPI,2945.37
ORD109604,2024-12-15,Bluetooth Speaker,Electronics,1.0,11182.4,0.3,7827.68,South,Bengaluru,Regular,Net Banking,55.1
ORD109898,2023-12-13,Cooking Oil,Groceries,2.0,233.29,0.05,443.25,Central,Nagpur,Premium,Cash,22.79
ORD104554,2023-09-26,Formal Shirt,Clothing,3.0,826.79,0.2,1984.3,North,Delhi,Regular,UPI,478.51
ORD104756,2023-09-26,Sneakers,Clothing,3.0,4619.66,0.3,9701.29,West,Ahmedabad,Premium,UPI,1816.57
ORD103442,2023-01-07,Laptop,Electronics,1.0,53467.52,,48120.77,North,Chandigarh,Regular,Credit Card,5012.35
ORD106941,2023-05-17,Notebook Set,Stationery,7.0,487.17,0.3,2387.13,East,Patna,New,Cash,213.75
ORD104031,2023-10-19,Formal Shirt,Clothing,3.0,1340.23,0.05,3819.66,West,Surat,Corporate,EMI,1529.54
ORD103648,2024-10-12,Sneakers,Clothing,3.0,3132.4,0.05,8927.34,Central,Raipur,Regular,UPI,3484.5
ORD103945,2024-01-30,Tablet,Electronics,1.0,37079.28,0.0,37079.28,South,Chennai,Regular,UPI,4234.4
ORD105988,2024-12-21,Formal Shirt,Clothing,6.0,2797.52,0.15,14267.35,South,Kochi,Corporate,UPI,4836.3
ORD107636,2023-11-17,Study Table,Furniture,2.0,15997.84,0.0,31995.68,South,Hyderabad,Corporate,Net Banking,6052.65
ORD101953,2024-08-01,Smartphone,Electronics,1.0,16866.72,0.05,16023.38,Central,Raipur,Premium,UPI,2673.73
ORD100556,2023-01-08,Jacket,Clothing,3.0,6298.22,0.0,18894.66,East,Guwahati,New,Debit Card,
ORD105681,2024-02-22,Smart Watch,Electronics,3.0,13222.38,0.05,37683.78,East,Guwahati,Regular,Debit Card,1492.15
ORD101164,2023-10-09,Jacket,Clothing,4.0,4509.12,0.15,15331.01,North,Delhi,Regular,UPI,4649.06
ORD101585,2023-01-09,Rice Bag,Groceries,9.0,1070.63,0.1,8672.1,Central,Nagpur,Premium,UPI,702.89
ORD108633,2024-12-23,T-Shirt,Clothing,1.0,1525.8,0.2,1220.64,Central,Raipur,Regular,Debit Card,478.37
ORD109628,2024-12-26,Art Kit,Stationery,5.0,1513.6,0.15,6432.8,South,Hyderabad,Regular,UPI,1479.0
ORD106126,2023-10-20,Office Chair,Furniture,1.0,8070.53,0.0,8070.53,West,Mumbai,,UPI,1503.53
ORD105415,2023-12-30,Bookshelf,Furniture,2.0,6061.23,0.05,11516.34,South,Hyderabad,New,Net Banking,2365.93
ORD105392,2024-04-18,Smart Watch,Electronics,2.0,23438.46,0.0,46876.92,West,Surat,New,EMI,7669.63
ORD108455,2024-08-01,Printer Paper,Stationery,5.0,404.0,0.0,2020.0,North,Chandigarh,Regular,Debit Card,559.61
ORD105717,2024-04-19,Bluetooth Speaker,Electronics,1.0,6534.63,0.05,6207.9,South,Bengaluru,New,Debit Card,527.71
ORD101599,2023-04-09,Notebook Set,Stationery,15.0,183.48,0.05,2614.59,West,Surat,Corporate,Cash,656.34
ORD107385,2024-02-29,Rice Bag,Groceries,7.0,1190.52,0.0,8333.64,Central,Indore,New,Cash,597.56
ORD100301,2023-10-18,Sofa,Furniture,2.0,38592.94,0.15,65608.0,North,Chandigarh,Regular,UPI,12432.79
ORD108515,2023-06-11,Formal Shirt,Clothing,5.0,1042.15,0.0,5210.75,North,Delhi,Regular,Debit Card,1819.46
ORD109777,2023-06-03,Notebook Set,Stationery,2.0,641.13,0.0,1282.26,North,Chandigarh,Premium,Debit Card,418.37
ORD106359,2023-06-03,Laptop,Electronics,3.0,47024.45,0.2,112858.68,North,Lucknow,Premium,Cash,-2952.99
ORD104773,2023-04-24,Smart Watch,Electronics,2.0,18458.48,0.2,29533.57,East,Guwahati,New,Net Banking,1259.8
ORD106826,2024-01-22,Jacket,Clothing,4.0,2857.3,0.0,11429.2,North,Delhi,Regular,UPI,3845.15
ORD104701,2023-02-25,Printer Paper,Stationery,13.0,264.81,0.15,2926.15,North,Chandigarh,Premium,Debit Card,611.9
ORD107602,2023-01-18,Laptop,Electronics,2.0,89719.59,0.15,152523.3,East,Patna,Premium,Debit Card,7055.23
ORD102859,2023-01-08,Tea Pack,Groceries,13.0,650.2,0.25,6339.45,North,Chandigarh,Regular,UPI,-321.1
ORD103541,2023-02-28,Coffee Pack,Groceries,5.0,419.16,0.2,1676.64,West,Pune,Regular,Credit Card,-113.79
ORD109952,2023-12-15,Bed Frame,Furniture,3.0,36515.51,0.1,98591.88,West,Mumbai,Regular,Credit Card,16545.38
ORD103143,2024-01-27,T-Shirt,Clothing,2.0,668.39,,1269.94,Central,Bhopal,Regular,UPI,401.64
ORD101360,2024-08-10,Sofa,Furniture,2.0,34658.7,0.05,65851.53,Central,Bhopal,Premium,Cash,10086.49
